league,actual,top1,top1_prob,top2_prob,top3_prob,top1_hit,top3_hit,top3_prob_sum,xg_home,xg_away,xg_total,xg_diff,xg_total_bucket,xg_diff_bucket
I1,"(2, 1)","(0, 0)",0.2808858898603373,0.2552690102684357,0.17803912695758736,False,False,0.7141940270863604,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(0, 0)","(0, 0)",0.2564471630864577,0.24527119986528564,0.20059555906861898,True,True,0.7023139220203622,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(1, 0)","(0, 0)",0.2883837761199686,0.21935658600726032,0.1972784863926791,False,True,0.705018848519908,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(1, 0)","(0, 0)",0.3871558006805434,0.2909759719658039,0.11700603463300928,False,False,0.7951378072793566,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(0, 0)","(1, 0)",0.3299751896427092,0.30947997238218145,0.1881755191869361,False,True,0.8276306812118268,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(0, 0)","(0, 0)",0.3205185216785501,0.25623461041113066,0.15404990657776846,True,True,0.7308030386674493,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(1, 0)","(0, 0)",0.33506306782468387,0.32683893859573787,0.16954644811978695,False,True,0.8314484545402087,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(1, 1)","(0, 0)",0.48537837003823475,0.290380331529788,0.09007134803106724,False,False,0.8658300495990899,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 0)","(1, 0)",0.3455396194869636,0.2509471961124623,0.23789392845355278,False,True,0.8343807440529787,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 0)","(0, 0)",1.0,0.0,0.0,True,True,1.0,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(0, 0)","(0, 0)",0.33201084460741304,0.22166341053525823,0.19623192960566752,True,True,0.7499061847483387,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(1, 3)","(0, 0)",0.5123819007755914,0.2792404377089221,0.07962229431922493,False,False,0.8712446328037385,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(1, 0)","(1, 0)",0.3593183389929504,0.28015290820991223,0.23042714345109325,True,True,0.8698983906539559,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(0, 0)","(1, 0)",0.2873283727758294,0.22343154235541846,0.2127496886619648,False,True,0.7235096037932127,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(0, 1)","(0, 0)",0.4068712723599123,0.24116019472490785,0.15990032797530856,False,True,0.8079317950601288,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(0, 0)","(0, 0)",0.4429264681709912,0.2466473520956037,0.14265876591142554,True,True,0.8322325861780204,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(1, 0)","(0, 0)",0.320432204101199,0.2904628409746269,0.14483136900575055,False,True,0.7557264140815765,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(2, 0)","(1, 0)",0.32875888402270714,0.2662800304132129,0.2029487597251167,False,True,0.7979876741610368,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(0, 2)","(1, 0)",0.24410278961669432,0.2267052399628139,0.21985884085040905,False,False,0.6906668704299173,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(1, 0)","(1, 0)",0.2831741551089044,0.26404176484646363,0.1729873233511623,True,True,0.7202032433065304,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(1, 0)","(0, 0)",0.34523952206554587,0.2831546027252181,0.12704844026409837,False,True,0.7554425650548623,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(1, 2)","(1, 0)",0.2767100750465036,0.2676176419311578,0.16745071476323267,False,False,0.7117784317408941,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(1, 0)","(0, 0)",0.4370522549360583,0.3496167618454512,0.1423785678814081,False,True,0.9290475846629177,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(2, 0)","(0, 0)",0.3720963470988133,0.2551608020156214,0.15049598332592118,False,False,0.7777531324403559,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(0, 2)","(1, 0)",0.35869276309601666,0.3486546906237627,0.18893021093952636,False,False,0.8962776646593057,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(1, 2)","(0, 0)",0.5909945116488805,0.3109611942925595,0.08180859758415497,False,False,0.983764303525595,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(2, 1)","(0, 0)",0.29770797704068697,0.21981171709433733,0.19778809905723033,False,False,0.7153077931922547,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 0)","(1, 0)",0.36799495732341425,0.3326877747305611,0.20352459408094623,False,True,0.9042073261349216,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(1, 1)","(1, 0)",0.2623346609436502,0.22978666295315917,0.20023258539128022,False,True,0.6923539092880896,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(1, 0)","(1, 0)",0.368038073003609,0.3331998660356976,0.20325942022692484,True,True,0.9044973592662315,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(2, 1)","(1, 0)",0.27866821496549526,0.24327609013106294,0.18493869175054636,False,False,0.7068829968471045,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 0)","(0, 0)",0.36028993761633804,0.2113381534671125,0.2072348940166261,True,True,0.7788629851000767,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(2, 1)","(0, 0)",0.3759470957241415,0.24941465773485558,0.15667513002585912,False,False,0.7820368834848561,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(1, 1)","(2, 0)",0.25612006448361446,0.22807871311157096,0.18180878851955518,False,False,0.6660075661147407,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(0, 0)","(0, 0)",0.39538968824424603,0.2937655668053875,0.11622976948730236,True,True,0.805385024536936,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(0, 0)","(0, 0)",0.42883040623157426,0.32494856902157454,0.1275105321506779,True,True,0.8812895074038266,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(0, 1)","(0, 0)",0.31111536075918145,0.22173452054359935,0.19616765483868626,False,True,0.729017536141467,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(0, 1)","(0, 0)",0.543768763939795,0.1933265909964204,0.16069390437683442,False,True,0.8977892593130498,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(1, 0)","(1, 0)",0.25756240942643543,0.20463264210732615,0.2014145683131955,True,True,0.6636096198469571,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(0, 0)","(1, 0)",0.3204330943540654,0.3130739401565596,0.17658110977880936,False,True,0.8100881442894344,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 1)","(0, 0)",0.3226780992698456,0.21939555984707415,0.19945114165608116,False,True,0.7415248007730009,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(0, 2)","(0, 0)",0.4061617897580052,0.2446946275581896,0.15584867692325488,False,False,0.8067050942394497,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(1, 0)","(0, 0)",0.39165356671628837,0.3049230946498779,0.1257357235950148,False,False,0.8223123849611811,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
F1,"(0, 0)","(0, 0)",0.3617891359545492,0.23241298756598852,0.1797012019394463,True,True,0.773903325459984,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 0)","(1, 1)",0.23938584505593852,0.23057162833823855,0.21537004118925118,False,True,0.6853275145834282,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(0, 1)","(0, 0)",0.3522760716802374,0.21978759820242771,0.19709792147008692,False,True,0.7691615913527521,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(0, 1)","(1, 0)",0.289313589326386,0.2401976251469535,0.19967954979620944,False,False,0.729190764269549,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 0)","(0, 0)",0.3488844675059108,0.23101101560040604,0.18299279489063933,True,True,0.7628882779969561,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(1, 1)","(0, 0)",0.42751693982428735,0.3477494556958588,0.1447161605586163,False,False,0.9199825560787624,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(0, 2)","(0, 0)",0.39218113133385396,0.26565152236675177,0.13463377641694785,False,False,0.7924664301175536,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(0, 0)","(0, 0)",0.34635414606534903,0.2807519204740829,0.12465633095841755,True,True,0.7517623974978495,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(2, 0)","(0, 0)",0.3823034036598772,0.32281820491361324,0.1432256718482734,False,True,0.8483472804217638,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 1)","(0, 0)",0.589278528893207,0.242480598872913,0.07972314139525721,False,True,0.9114822691613773,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(1, 1)","(0, 0)",0.5411608448939075,0.3003799813212471,0.08487587986197884,False,False,0.9264167060771334,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(0, 1)","(1, 0)",0.2613986769587627,0.2528834649350332,0.1890976533440622,False,False,0.7033797952378582,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(1, 0)","(0, 0)",0.30594923834836124,0.2167989167993719,0.20246772634649096,False,True,0.725215881494224,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(2, 0)","(0, 0)",0.3498077584394929,0.2404848725649813,0.17105155331054814,False,False,0.7613441843150224,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(2, 1)","(2, 0)",0.23857682190704468,0.2016088111824699,0.1886056404484438,False,True,0.6287912735379584,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(1, 0)","(0, 0)",0.40197690214042064,0.238109036959749,0.16482633329094684,False,True,0.8049122723911165,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 0)","(0, 0)",0.7188672286838376,0.12565107061061218,0.12068033344623924,True,True,0.965198632740689,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(0, 0)","(0, 0)",0.4493832011848644,0.2659328001522924,0.11855424625589302,True,True,0.83387024759305,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(0, 1)","(0, 0)",0.4880751004359511,0.21158641341379605,0.16666085970615083,False,True,0.866322373555898,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 1)","(0, 0)",0.5457231192080306,0.27473918219521887,0.07102680406174372,False,False,0.8914891054649932,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(1, 0)","(0, 0)",0.3328042331612052,0.26226008002583706,0.1460643107304808,False,True,0.7411286239175231,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 1)","(0, 0)",0.3550850526782254,0.27949437344458106,0.12488033772591141,False,True,0.7594597638487178,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(1, 0)","(1, 0)",0.33660158534700585,0.31809583976961825,0.18882548955556563,True,True,0.8435229146721898,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 0)","(1, 0)",0.314259832288933,0.27142881444764855,0.19278974156232426,False,True,0.7784783882989059,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 1)","(0, 0)",0.4744409276549449,0.20441997023874384,0.18154967284236684,False,True,0.8604105707360556,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 0)","(0, 0)",0.39025321252423223,0.3216469906843304,0.13905733061203782,True,True,0.8509575338206005,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 0)","(1, 0)",0.2393044184575241,0.22758305801151574,0.19234042986938577,False,True,0.6592279063384257,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(2, 0)","(1, 0)",0.26014069819881974,0.23762277507787036,0.1984627880065168,False,False,0.6962262612832069,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 0)","(0, 0)",0.3169628450568931,0.30580522168197194,0.1605244843664549,True,True,0.7832925511053199,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 0)","(0, 0)",0.5067673753834836,0.22836143167709308,0.13816069840359244,True,True,0.8732895054641692,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(1, 1)","(0, 0)",0.2989105875357965,0.22912585705771155,0.1857226174665428,False,False,0.7137590620600509,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(0, 0)","(0, 0)",0.39871499720973347,0.35601974146050935,0.16223811952268424,True,True,0.9169728581929271,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(1, 2)","(0, 0)",0.273635998748297,0.26196607926618043,0.17703763832442915,False,False,0.7126397163389067,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(0, 0)","(0, 0)",0.47418651567099224,0.35431332720649666,0.13237189342942082,True,True,0.9608717363069097,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(0, 0)","(0, 0)",0.26803692960646713,0.2313195499053228,0.20284225561448363,True,True,0.7021987351262736,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(1, 0)","(2, 0)",0.24420988877447242,0.22173051253697273,0.19183726025377293,False,False,0.6577776615652181,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(2, 0)","(1, 0)",0.32127786888937176,0.2518777799135657,0.22184043422867789,False,True,0.7949960830316154,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(2, 0)","(0, 0)",0.5575381680943747,0.18857233781654129,0.15861462186028402,False,False,0.9047251277712001,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(0, 0)","(0, 0)",0.4345012876566793,0.21702715326798527,0.18127738721059442,True,True,0.8328058281352589,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(0, 0)","(1, 0)",0.28480103643383764,0.21662333592210412,0.21646118046805787,False,True,0.7178855528239996,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(0, 0)","(0, 0)",0.3559657002361298,0.25630228943213673,0.1513319406712807,True,True,0.7635999303395473,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(0, 0)","(0, 0)",0.3555929827347675,0.23637782558557144,0.17552797086505317,True,True,0.7674987791853922,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(1, 0)","(0, 0)",0.3893395975616541,0.25735952184978284,0.14477801015311578,False,True,0.7914771295645526,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(1, 1)","(0, 0)",0.39080797950767976,0.2138297247349862,0.19806932542258612,False,False,0.8027070296652521,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(0, 0)","(0, 0)",0.2867871291527353,0.21390877825429308,0.2043665563643723,True,True,0.7050624637714007,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(1, 1)","(1, 1)",0.2879869715931028,0.189313089097639,0.17945188131708298,True,True,0.6567519420078248,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(0, 0)","(0, 0)",0.3034245099803887,0.24118857642598146,0.1734686697294731,True,True,0.7180817561358432,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(1, 2)","(1, 0)",0.24014942846468174,0.2157193421672213,0.2115756476574623,False,False,0.6674444182893653,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(0, 0)","(1, 0)",0.3037551815889446,0.25482189328619614,0.20264398470302328,False,True,0.761221059578164,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(0, 0)","(0, 0)",0.3481419057755171,0.3248403438038869,0.1607467560439208,True,True,0.8337290056233249,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(1, 0)","(0, 0)",0.4886333377766267,0.20267396545439745,0.17736810661543304,False,True,0.8686754098464572,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 1)","(0, 0)",0.28817363119463774,0.2457285738367188,0.18027125563507546,False,False,0.7141734606664321,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(1, 0)","(0, 0)",0.31538531065026304,0.2838620997704742,0.1416314183698698,False,True,0.7408788287906071,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(2, 2)","(0, 0)",0.3581402992416695,0.2523740580370728,0.1557392071027878,False,False,0.7662535643815301,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(1, 0)","(0, 0)",0.2948367427127279,0.28934265915354884,0.15822613465249674,False,False,0.7424055365187734,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(0, 1)","(1, 0)",0.29094551595830437,0.283605591696055,0.16698354736662618,False,False,0.7415346550209856,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
E0,"(1, 1)","(0, 0)",0.290965222897747,0.2876249361184023,0.1589852356031723,False,False,0.7375753946193215,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(0, 0)","(0, 0)",0.4380678331841419,0.28090178329964205,0.10576611922209704,True,True,0.824735735705881,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
D1,"(0, 2)","(0, 0)",0.43661238889935317,0.31507087145569057,0.11809712500736656,False,True,0.8697803853624103,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(1, 0)","(1, 0)",0.28467657141230435,0.2284179118027553,0.20510298546729072,True,True,0.7181974686823505,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(0, 0)","(0, 0)",0.42967187241552424,0.2554623512274952,0.1366931470720247,True,True,0.8218273707150442,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(0, 1)","(0, 0)",0.395171081601526,0.2147557483747488,0.19581112036037965,False,True,0.8057379503366544,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
I1,"(3, 0)","(0, 0)",0.4928083845938241,0.20430831190843732,0.17340809322626285,False,False,0.8705247897285242,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(2, 0)","(0, 0)",0.33181448464930824,0.22686983922868176,0.18946380233845925,False,False,0.7481481262164492,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SC0,"(1, 0)","(0, 0)",0.36827022331138864,0.2808640042485847,0.12173582981278884,False,True,0.7708700573727623,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
N1,"(0, 0)","(0, 0)",0.42930521498027524,0.2914409448681659,0.10428421996633165,True,True,0.8250303798147728,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
SP1,"(0, 2)","(0, 0)",0.34679257557054005,0.23979684035033727,0.1721781056214088,False,False,0.7587675215422861,1.5,1.5,3.0,0.0,Medium (2.2-3.0),
