Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B36CA
Finland,Veikkausliiga,2012,26/09/2012,16:30,HJK,KuPS,4,1,H,1.22,7.13,15.23,1.23,7.13,15.23,1.2,6.2,12.56,,,,,,
Finland,Veikkausliiga,2012,26/09/2012,16:30,Jaro,Honka,1,0,H,2.27,3.52,3.31,2.5,3.52,3.31,2.27,3.31,3,,,,,,
Finland,Veikkausliiga,2012,26/09/2012,16:30,JJK Jyvaskyla,Inter Turku,0,0,D,3.85,4.13,1.92,4.34,4.13,1.96,3.73,3.74,1.85,,,,,,
Finland,Veikkausliiga,2012,26/09/2012,16:30,Mariehamn,Lahti,2,2,D,1.72,4.12,4.97,1.85,4.12,4.97,1.76,3.61,4.34,,,,,,
Finland,Veikkausliiga,2012,26/09/2012,16:30,MyPa,Haka,1,0,H,1.85,4.08,4.19,1.9,4.08,4.5,1.83,3.53,4.03,,,,,,
Finland,Veikkausliiga,2012,26/09/2012,16:30,TPS,VPS,1,0,H,1.59,4.51,5.76,1.7,4.51,5.9,1.59,3.92,5.2,,,,,,
Finland,Veikkausliiga,2012,01/10/2012,16:30,Haka,HJK,2,2,D,7.25,4.76,1.48,9.1,4.8,1.5,6.81,4.34,1.43,,,,,,
Finland,Veikkausliiga,2012,01/10/2012,16:30,JJK Jyvaskyla,Mariehamn,3,2,H,2.46,3.66,2.89,2.72,3.66,2.89,2.46,3.39,2.65,,,,,,
Finland,Veikkausliiga,2012,01/10/2012,16:30,Lahti,TPS,1,0,H,3.66,3.78,2.04,3.9,3.78,2.1,3.41,3.46,2.02,,,,,,
Finland,Veikkausliiga,2012,01/10/2012,16:30,VPS,Jaro,2,1,H,2.34,3.3,3.39,2.35,3.5,3.45,2.2,3.24,3.17,,,,,,
Finland,Veikkausliiga,2012,03/10/2012,16:30,Inter Turku,KuPS,1,4,A,1.28,6.19,11.5,1.35,6.19,11.5,1.27,5.46,9.61,,,,,,
Finland,Veikkausliiga,2012,04/10/2012,16:30,Honka,MyPa,1,1,D,2.27,3.58,3.25,2.29,3.58,3.35,2.17,3.32,3.16,,,,,,
Finland,Veikkausliiga,2012,07/10/2012,16:30,Jaro,Lahti,2,1,H,2.41,3.52,3.06,2.46,3.52,3.15,2.31,3.3,2.92,,,,,,
Finland,Veikkausliiga,2012,07/10/2012,16:30,KuPS,Haka,1,1,D,1.93,3.82,4.13,1.98,3.82,4.13,1.9,3.47,3.76,,,,,,
Finland,Veikkausliiga,2012,07/10/2012,16:30,MyPa,VPS,1,1,D,2.08,3.56,3.8,2.25,3.56,3.8,2.11,3.3,3.31,,,,,,
Finland,Veikkausliiga,2012,07/10/2012,16:30,TPS,JJK Jyvaskyla,1,0,H,1.53,4.86,5.94,1.56,4.86,6.2,1.51,4.21,5.64,,,,,,
Finland,Veikkausliiga,2012,08/10/2012,16:30,HJK,Honka,1,0,H,1.52,4.58,6.71,1.52,4.75,8,1.44,4.32,6.59,,,,,,
Finland,Veikkausliiga,2012,08/10/2012,16:30,Inter Turku,Mariehamn,1,0,H,1.74,4.05,4.98,1.8,4.13,5.09,1.69,3.74,4.56,,,,,,
Finland,Veikkausliiga,2012,19/10/2012,16:30,Haka,Inter Turku,1,2,A,4.42,4.25,1.78,4.7,4.26,1.81,4.21,3.77,1.74,,,,,,
Finland,Veikkausliiga,2012,19/10/2012,16:30,Honka,KuPS,2,1,H,1.99,3.73,3.95,2,3.95,4.05,1.93,3.46,3.7,,,,,,
Finland,Veikkausliiga,2012,19/10/2012,16:30,JJK Jyvaskyla,Jaro,4,2,H,2.12,3.69,3.54,2.25,3.69,3.54,2.16,3.37,3.12,,,,,,
Finland,Veikkausliiga,2012,19/10/2012,16:30,Lahti,MyPa,3,1,H,2.54,3.39,2.96,2.64,3.42,3.25,2.4,3.26,2.82,,,,,,
Finland,Veikkausliiga,2012,19/10/2012,16:30,Mariehamn,TPS,1,0,H,2.89,3.51,2.54,2.98,3.59,2.54,2.79,3.33,2.38,,,,,,
Finland,Veikkausliiga,2012,19/10/2012,16:30,VPS,HJK,1,3,A,4.46,3.94,1.83,5.8,4,1.83,4.65,3.67,1.7,,,,,,
Finland,Veikkausliiga,2012,22/10/2012,16:30,Haka,Honka,1,0,H,2.24,3.92,3.09,2.29,3.92,3.45,2.17,3.47,3.05,,,,,,
Finland,Veikkausliiga,2012,22/10/2012,16:30,HJK,Lahti,2,0,H,,,,1.29,6.1,13,1.24,5.59,10.64,,,,,,
Finland,Veikkausliiga,2012,22/10/2012,16:30,Inter Turku,TPS,0,0,D,2.5,3.62,2.86,2.5,3.65,3.05,2.29,3.41,2.86,,,,,,
Finland,Veikkausliiga,2012,22/10/2012,16:30,Jaro,Mariehamn,3,3,D,2.61,3.59,2.75,2.68,3.6,2.75,2.51,3.32,2.63,,,,,,
Finland,Veikkausliiga,2012,22/10/2012,16:30,KuPS,VPS,2,1,H,2.15,3.58,3.56,2.25,3.58,3.56,2.15,3.39,3.14,,,,,,
Finland,Veikkausliiga,2012,22/10/2012,16:30,MyPa,JJK Jyvaskyla,2,1,H,2,3.86,3.74,2.04,3.86,4,1.96,3.49,3.56,,,,,,
Finland,Veikkausliiga,2012,27/10/2012,12:00,Honka,Inter Turku,3,0,H,2.37,3.56,3.05,2.75,3.56,3.1,2.46,3.35,2.63,,,,,,
Finland,Veikkausliiga,2012,27/10/2012,12:00,JJK Jyvaskyla,HJK,3,6,A,5.3,4.57,1.61,5.5,4.57,1.67,4.97,3.95,1.59,,,,,,
Finland,Veikkausliiga,2012,27/10/2012,12:00,Lahti,KuPS,2,1,H,1.93,3.8,4.03,2,3.8,4.03,1.92,3.52,3.63,,,,,,
Finland,Veikkausliiga,2012,27/10/2012,12:00,Mariehamn,MyPa,2,2,D,1.99,3.75,3.79,2.04,3.75,3.8,1.98,3.4,3.53,,,,,,
Finland,Veikkausliiga,2012,27/10/2012,12:00,TPS,Jaro,1,2,A,2.04,3.92,3.51,2.15,3.92,3.6,2.01,3.55,3.33,,,,,,
Finland,Veikkausliiga,2012,27/10/2012,12:00,VPS,Haka,0,1,A,2.7,3.43,2.72,2.8,3.55,2.72,2.63,3.27,2.53,,,,,,
Finland,Veikkausliiga,2013,13/04/2013,12:00,TPS,Honka,2,0,H,2.02,3.44,4.11,2.08,3.5,4.5,1.92,3.35,3.89,,,,,,
Finland,Veikkausliiga,2013,14/04/2013,16:30,KuPS,MyPa,1,1,D,2.16,3.4,3.7,2.25,3.4,3.75,2.13,3.25,3.31,,,,,,
Finland,Veikkausliiga,2013,14/04/2013,16:30,Rovaniemi,Mariehamn,1,3,A,2.13,3.42,3.77,2.16,3.42,3.77,2.09,3.28,3.38,,,,,,
Finland,Veikkausliiga,2013,20/04/2013,14:00,TPS,VPS,0,1,A,1.63,3.94,6.4,1.63,4.05,6.7,1.54,3.8,6.13,,,,,,
Finland,Veikkausliiga,2013,21/04/2013,13:00,Rovaniemi,Lahti,3,0,H,2.95,3.37,2.57,2.95,3.37,2.57,2.79,3.21,2.42,,,,,,
Finland,Veikkausliiga,2013,21/04/2013,16:30,Jaro,KuPS,2,1,H,3.12,3.3,2.49,3.12,3.38,2.5,2.87,3.2,2.4,,,,,,
Finland,Veikkausliiga,2013,21/04/2013,16:30,Mariehamn,JJK Jyvaskyla,2,2,D,2.16,3.47,3.64,2.25,3.5,3.64,2.13,3.33,3.24,,,,,,
Finland,Veikkausliiga,2013,21/04/2013,16:30,MyPa,Inter Turku,1,0,H,2.29,3.41,3.39,2.35,3.41,3.41,2.22,3.24,3.12,,,,,,
Finland,Veikkausliiga,2013,22/04/2013,16:30,Honka,HJK,0,2,A,5.26,3.67,1.78,5.26,3.67,1.81,4.67,3.47,1.75,,,,,,
Finland,Veikkausliiga,2013,28/04/2013,16:30,JJK Jyvaskyla,Lahti,0,0,D,2.44,3.5,3.03,2.6,3.5,3.03,2.35,3.29,2.87,,,,,,
Finland,Veikkausliiga,2013,28/04/2013,16:30,KuPS,Mariehamn,0,1,A,2.27,3.62,3.22,2.29,3.62,3.4,2.21,3.28,3.11,,,,,,
Finland,Veikkausliiga,2013,28/04/2013,16:30,Rovaniemi,TPS,1,0,H,3.3,3.61,2.25,3.55,3.61,2.25,3.34,3.3,2.11,,,,,,
Finland,Veikkausliiga,2013,28/04/2013,16:30,VPS,Honka,0,0,D,2.87,3.17,2.75,2.88,3.25,2.8,2.66,3.08,2.65,,,,,,
Finland,Veikkausliiga,2013,29/04/2013,16:30,HJK,MyPa,2,0,H,1.46,4.59,8.21,1.46,4.75,10,1.37,4.39,8.39,,,,,,
Finland,Veikkausliiga,2013,29/04/2013,16:30,Inter Turku,Jaro,1,0,H,1.92,3.67,4.34,1.95,3.67,4.5,1.86,3.41,4.08,,,,,,
Finland,Veikkausliiga,2013,02/05/2013,16:30,Inter Turku,HJK,2,2,D,6.04,3.74,1.69,6.04,3.85,1.73,5.24,3.6,1.65,,,,,,
Finland,Veikkausliiga,2013,05/05/2013,16:30,Jaro,HJK,2,3,A,6.45,3.96,1.62,7.5,4.25,1.62,6.71,3.79,1.5,,,,,,
Finland,Veikkausliiga,2013,05/05/2013,16:30,Lahti,KuPS,1,0,H,2,3.58,4.04,2,3.58,4.25,1.93,3.32,3.85,,,,,,
Finland,Veikkausliiga,2013,05/05/2013,16:30,Mariehamn,Inter Turku,1,2,A,2.19,3.64,3.39,2.21,3.64,3.75,2.1,3.34,3.32,,,,,,
Finland,Veikkausliiga,2013,05/05/2013,16:30,MyPa,Honka,1,0,H,2.24,3.41,3.51,2.29,3.41,3.55,2.2,3.19,3.22,,,,,,
Finland,Veikkausliiga,2013,05/05/2013,16:30,TPS,JJK Jyvaskyla,1,0,H,1.78,3.83,5,1.83,3.83,5,1.74,3.53,4.56,,,,,,
Finland,Veikkausliiga,2013,05/05/2013,16:30,VPS,Rovaniemi,3,1,H,2.31,3.29,3.46,2.31,3.3,3.57,2.21,3.16,3.23,,,,,,
Finland,Veikkausliiga,2013,09/05/2013,12:00,HJK,Mariehamn,0,0,D,1.39,5.05,9.4,1.4,5.3,10.5,1.34,4.64,8.72,,,,,,
Finland,Veikkausliiga,2013,09/05/2013,15:00,Honka,Rovaniemi,2,0,H,1.83,3.53,5.14,1.86,3.55,5.14,1.81,3.39,4.4,,,,,,
Finland,Veikkausliiga,2013,09/05/2013,15:00,Inter Turku,Lahti,2,0,H,2.08,3.58,3.77,2.29,3.58,3.8,2.08,3.31,3.43,,,,,,
Finland,Veikkausliiga,2013,09/05/2013,15:00,JJK Jyvaskyla,VPS,0,1,A,2.06,3.61,3.78,2.2,3.61,3.78,2.08,3.29,3.43,,,,,,
Finland,Veikkausliiga,2013,09/05/2013,15:00,KuPS,TPS,4,1,H,3.01,3.52,2.45,3.01,3.52,2.54,2.86,3.25,2.38,,,,,,
Finland,Veikkausliiga,2013,09/05/2013,15:00,MyPa,Jaro,1,2,A,1.82,3.82,4.67,1.93,3.82,4.67,1.82,3.48,4.15,,,,,,
Finland,Veikkausliiga,2013,12/05/2013,16:30,Jaro,Honka,2,2,D,2.87,3.26,2.7,2.87,3.3,2.9,2.59,3.12,2.7,,,,,,
Finland,Veikkausliiga,2013,12/05/2013,16:30,Mariehamn,MyPa,0,4,A,2.22,3.45,3.49,2.23,3.45,3.6,2.09,3.29,3.39,,,,,,
Finland,Veikkausliiga,2013,12/05/2013,16:30,Rovaniemi,JJK Jyvaskyla,4,0,H,2.66,3.45,2.78,2.66,3.45,3,2.41,3.22,2.83,,,,,,
Finland,Veikkausliiga,2013,12/05/2013,16:30,VPS,KuPS,1,2,A,2.25,3.44,3.42,2.4,3.44,3.42,2.24,3.19,3.16,,,,,,
Finland,Veikkausliiga,2013,13/05/2013,16:30,Lahti,HJK,0,1,A,4.28,3.73,1.92,4.5,3.73,1.93,4.16,3.41,1.84,,,,,,
Finland,Veikkausliiga,2013,13/05/2013,16:30,TPS,Inter Turku,2,1,H,2.58,3.38,2.93,2.8,3.4,2.93,2.5,3.21,2.74,,,,,,
Finland,Veikkausliiga,2013,17/05/2013,16:30,HJK,TPS,0,2,A,1.55,4.29,6.86,1.58,4.33,7,1.51,3.96,6.25,,,,,,
Finland,Veikkausliiga,2013,17/05/2013,16:30,Honka,JJK Jyvaskyla,3,2,H,1.96,3.62,4.17,1.99,3.62,4.33,1.9,3.34,4,,,,,,
Finland,Veikkausliiga,2013,17/05/2013,16:30,Inter Turku,VPS,0,0,D,1.98,3.61,4.09,1.98,3.62,4.3,1.9,3.39,3.93,,,,,,
Finland,Veikkausliiga,2013,17/05/2013,16:30,KuPS,Rovaniemi,1,0,H,1.79,3.95,4.66,1.87,3.95,4.66,1.8,3.52,4.24,,,,,,
Finland,Veikkausliiga,2013,17/05/2013,16:30,Mariehamn,Jaro,1,0,H,2.02,3.71,3.86,2.06,3.71,4.05,1.94,3.45,3.71,,,,,,
Finland,Veikkausliiga,2013,17/05/2013,16:30,MyPa,Lahti,2,0,H,2.04,3.49,3.98,2.1,3.49,4.09,2.01,3.28,3.65,,,,,,
Finland,Veikkausliiga,2013,23/05/2013,16:30,HJK,VPS,1,2,A,1.47,4.63,7.63,1.47,4.63,9,1.4,4.32,7.76,,,,,,
Finland,Veikkausliiga,2013,23/05/2013,16:30,Honka,Mariehamn,2,1,H,2.06,3.52,3.89,2.1,3.56,4,2.02,3.37,3.52,,,,,,
Finland,Veikkausliiga,2013,23/05/2013,16:30,JJK Jyvaskyla,KuPS,0,0,D,2.24,3.42,3.47,2.4,3.5,3.47,2.24,3.3,3.07,,,,,,
Finland,Veikkausliiga,2013,23/05/2013,16:30,Lahti,Jaro,1,2,A,2.23,3.43,3.49,2.27,3.45,3.6,2.1,3.27,3.36,,,,,,
Finland,Veikkausliiga,2013,23/05/2013,16:30,Rovaniemi,Inter Turku,1,0,H,2.52,3.49,2.93,2.7,3.49,2.95,2.46,3.28,2.74,,,,,,
Finland,Veikkausliiga,2013,26/05/2013,16:30,HJK,Rovaniemi,2,0,H,1.34,5.5,10,1.38,5.5,10.5,1.31,5.04,8.79,,,,,,
Finland,Veikkausliiga,2013,26/05/2013,16:30,Inter Turku,JJK Jyvaskyla,3,1,H,2.06,3.48,3.96,2.09,3.6,4.2,1.93,3.4,3.8,,,,,,
Finland,Veikkausliiga,2013,26/05/2013,16:30,Jaro,TPS,1,1,D,3.6,3.65,2.11,3.8,3.65,2.15,3.49,3.35,2.04,,,,,,
Finland,Veikkausliiga,2013,26/05/2013,16:30,KuPS,Honka,1,2,A,2.64,3.31,2.89,2.64,3.31,3,2.45,3.2,2.81,,,,,,
Finland,Veikkausliiga,2013,26/05/2013,16:30,MyPa,VPS,3,0,H,1.9,3.56,4.59,1.95,3.56,4.59,1.88,3.36,4.03,,,,,,
Finland,Veikkausliiga,2013,26/05/2013,18:00,Mariehamn,Lahti,2,2,D,2.21,3.49,3.48,2.22,3.49,3.7,2.1,3.25,3.38,,,,,,
Finland,Veikkausliiga,2013,29/05/2013,16:30,Honka,Lahti,1,0,H,1.81,3.65,5.01,1.85,3.95,5.7,1.76,3.57,4.42,,,,,,
Finland,Veikkausliiga,2013,29/05/2013,16:30,JJK Jyvaskyla,HJK,1,3,A,4.92,4.01,1.75,5.8,4.25,1.75,4.95,3.74,1.65,,,,,,
Finland,Veikkausliiga,2013,29/05/2013,16:30,KuPS,Inter Turku,1,1,D,2.72,3.5,2.68,2.75,3.5,2.82,2.54,3.27,2.66,,,,,,
Finland,Veikkausliiga,2013,29/05/2013,16:30,Rovaniemi,MyPa,2,1,H,3.36,3.43,2.29,3.36,3.44,2.6,2.9,3.25,2.36,,,,,,
Finland,Veikkausliiga,2013,29/05/2013,16:30,TPS,Mariehamn,2,4,A,1.76,3.89,4.96,1.76,4,5.5,1.68,3.64,4.88,,,,,,
Finland,Veikkausliiga,2013,29/05/2013,16:30,VPS,Jaro,2,1,H,2.42,3.33,3.22,2.42,3.4,3.6,2.16,3.21,3.33,,,,,,
Finland,Veikkausliiga,2013,01/06/2013,14:00,HJK,KuPS,1,2,A,1.39,5.15,9.06,1.39,5.34,9.5,1.34,4.88,8.26,,,,,,
Finland,Veikkausliiga,2013,02/06/2013,16:30,Inter Turku,Honka,0,1,A,2.41,3.27,3.27,2.41,3.3,3.32,2.27,3.2,3.08,,,,,,
Finland,Veikkausliiga,2013,02/06/2013,16:30,Jaro,Rovaniemi,2,1,H,2.04,3.45,4.01,2.25,3.5,4.01,2.06,3.3,3.47,,,,,,
Finland,Veikkausliiga,2013,02/06/2013,16:30,Lahti,TPS,0,1,A,2.95,3.36,2.57,3.15,3.36,2.6,2.86,3.18,2.4,,,,,,
Finland,Veikkausliiga,2013,02/06/2013,16:30,Mariehamn,VPS,0,1,A,2.45,3.35,3.14,2.45,3.35,3.35,2.27,3.22,3.06,,,,,,
Finland,Veikkausliiga,2013,02/06/2013,16:30,MyPa,JJK Jyvaskyla,0,1,A,1.66,3.98,5.76,1.8,3.99,5.79,1.67,3.68,4.88,,,,,,
Finland,Veikkausliiga,2013,13/06/2013,16:30,HJK,Inter Turku,6,0,H,1.56,4.5,6.17,1.67,4.5,6.4,1.53,4.08,5.66,,,,,,
Finland,Veikkausliiga,2013,13/06/2013,16:30,Jaro,JJK Jyvaskyla,3,0,H,2.68,3.19,2.95,2.68,3.45,3.05,2.42,3.23,2.83,,,,,,
Finland,Veikkausliiga,2013,13/06/2013,16:30,Lahti,VPS,0,2,A,2.29,3.62,3.17,2.38,3.62,3.2,2.25,3.31,3.03,,,,,,
Finland,Veikkausliiga,2013,13/06/2013,16:30,Mariehamn,Rovaniemi,1,0,H,1.97,3.58,4.18,1.97,3.75,4.18,1.9,3.47,3.77,,,,,,
Finland,Veikkausliiga,2013,13/06/2013,16:30,MyPa,KuPS,2,0,H,1.83,3.64,4.91,2,3.75,4.91,1.82,3.49,4.2,,,,,,
Finland,Veikkausliiga,2013,13/06/2013,16:30,TPS,Honka,2,0,H,2.4,3.3,3.27,2.4,3.4,3.33,2.25,3.2,3.13,,,,,,
Finland,Veikkausliiga,2013,16/06/2013,16:30,Honka,HJK,1,0,H,3.6,3.4,2.21,3.9,3.5,2.21,3.51,3.3,2.05,,,,,,
Finland,Veikkausliiga,2013,16/06/2013,16:30,Inter Turku,MyPa,0,0,D,2.89,3.27,2.65,3,3.27,2.75,2.72,3.12,2.59,,,,,,
Finland,Veikkausliiga,2013,16/06/2013,16:30,JJK Jyvaskyla,Mariehamn,3,2,H,2.27,3.6,3.23,2.54,3.6,3.23,2.34,3.32,2.86,,,,,,
Finland,Veikkausliiga,2013,16/06/2013,16:30,KuPS,Jaro,3,0,H,2.24,3.39,3.56,2.34,3.4,3.56,2.19,3.23,3.21,,,,,,
Finland,Veikkausliiga,2013,16/06/2013,16:30,Lahti,Rovaniemi,0,0,D,1.93,3.52,4.44,2,3.54,4.44,1.91,3.35,3.94,,,,,,
Finland,Veikkausliiga,2013,16/06/2013,16:30,VPS,TPS,0,0,D,2.59,3.38,2.89,2.7,3.38,2.95,2.55,3.19,2.69,,,,,,
Finland,Veikkausliiga,2013,19/06/2013,16:30,Jaro,Inter Turku,0,0,D,2.36,3.53,3.13,2.4,3.53,3.25,2.28,3.29,2.98,,,,,,
Finland,Veikkausliiga,2013,19/06/2013,16:30,Lahti,JJK Jyvaskyla,2,1,H,2.42,3.35,3.2,2.45,3.45,3.3,2.28,3.24,3.07,,,,,,
Finland,Veikkausliiga,2013,19/06/2013,16:30,Mariehamn,KuPS,4,2,H,2.22,3.5,3.46,2.22,3.53,3.85,2.11,3.32,3.33,,,,,,
Finland,Veikkausliiga,2013,19/06/2013,16:30,MyPa,HJK,2,4,A,3.6,3.6,2.13,3.8,3.6,2.2,3.39,3.3,2.1,,,,,,
Finland,Veikkausliiga,2013,19/06/2013,16:30,TPS,Rovaniemi,2,1,H,1.6,4.22,6.13,1.61,4.22,6.8,1.54,3.88,5.98,,,,,,
Finland,Veikkausliiga,2013,19/06/2013,16:30,VPS,Honka,1,1,D,2.58,3.29,2.99,2.7,3.29,3,2.55,3.12,2.75,,,,,,
Finland,Veikkausliiga,2013,24/06/2013,16:30,HJK,Jaro,0,0,D,1.26,6.53,13.18,1.33,6.53,13.18,1.27,5.45,9.87,,,,,,
Finland,Veikkausliiga,2013,24/06/2013,16:30,Honka,MyPa,2,0,H,2.06,3.45,4,2.11,3.45,4.11,2,3.27,3.68,,,,,,
Finland,Veikkausliiga,2013,24/06/2013,16:30,Inter Turku,Mariehamn,0,2,A,2.67,3.4,2.79,2.67,3.4,3,2.47,3.26,2.72,,,,,,
Finland,Veikkausliiga,2013,24/06/2013,16:30,JJK Jyvaskyla,TPS,1,1,D,2.74,3.4,2.73,3,3.45,2.73,2.66,3.24,2.54,,,,,,
Finland,Veikkausliiga,2013,24/06/2013,16:30,KuPS,Lahti,0,1,A,1.99,3.56,4.16,2.04,3.56,4.29,1.95,3.34,3.77,,,,,,
Finland,Veikkausliiga,2013,24/06/2013,16:30,Rovaniemi,VPS,0,0,D,2.44,3.45,3.07,2.48,3.45,3.14,2.34,3.23,2.93,,,,,,
Finland,Veikkausliiga,2013,27/06/2013,16:30,Jaro,MyPa,2,0,H,2.95,3.67,2.42,2.95,3.67,2.7,2.71,3.24,2.51,,,,,,
Finland,Veikkausliiga,2013,27/06/2013,16:30,Lahti,Inter Turku,1,0,H,2.12,3.46,3.78,2.18,3.46,3.79,2.07,3.29,3.45,,,,,,
Finland,Veikkausliiga,2013,27/06/2013,16:30,Rovaniemi,Honka,0,1,A,2.78,3.27,2.78,2.9,3.3,2.78,2.72,3.18,2.53,,,,,,
Finland,Veikkausliiga,2013,27/06/2013,16:30,TPS,KuPS,0,0,D,1.65,4.13,5.68,1.75,4.13,5.68,1.66,3.74,4.9,,,,,,
Finland,Veikkausliiga,2013,27/06/2013,16:30,VPS,JJK Jyvaskyla,1,0,H,2,3.69,3.93,2.06,3.69,4.59,1.92,3.4,3.84,,,,,,
Finland,Veikkausliiga,2013,27/06/2013,16:45,Mariehamn,HJK,0,5,A,3.79,3.58,2.06,4,3.75,2.1,3.61,3.39,1.99,,,,,,
Finland,Veikkausliiga,2013,30/06/2013,16:30,Honka,Jaro,4,2,H,1.62,3.92,6.53,1.65,4.2,6.57,1.58,3.73,5.73,,,,,,
Finland,Veikkausliiga,2013,30/06/2013,16:30,Inter Turku,TPS,1,1,D,3.63,3.32,2.23,4,3.45,2.25,3.54,3.27,2.06,,,,,,
Finland,Veikkausliiga,2013,30/06/2013,16:30,JJK Jyvaskyla,Rovaniemi,1,1,D,2.18,3.44,3.62,2.21,3.5,3.62,2.13,3.28,3.31,,,,,,
Finland,Veikkausliiga,2013,30/06/2013,16:30,KuPS,VPS,1,0,H,2.22,3.41,3.54,2.29,3.41,3.55,2.2,3.24,3.18,,,,,,
Finland,Veikkausliiga,2013,30/06/2013,16:30,MyPa,Mariehamn,3,1,H,1.98,3.66,4.04,2.1,3.66,4.04,1.97,3.37,3.68,,,,,,
Finland,Veikkausliiga,2013,01/07/2013,16:30,HJK,Lahti,2,1,H,1.33,5.78,10.28,1.33,5.8,11,1.28,5.35,9.67,,,,,,
Finland,Veikkausliiga,2013,06/07/2013,14:00,Rovaniemi,KuPS,1,0,H,2.36,3.38,3.29,2.43,3.4,3.3,2.28,3.24,3.05,,,,,,
Finland,Veikkausliiga,2013,07/07/2013,16:30,JJK Jyvaskyla,Honka,1,0,H,3.57,3.43,2.22,3.75,3.5,2.27,3.23,3.29,2.17,,,,,,
Finland,Veikkausliiga,2013,07/07/2013,16:30,Mariehamn,Jaro,0,0,D,2.45,3.47,3.04,2.59,3.47,3.04,2.4,3.25,2.84,,,,,,
Finland,Veikkausliiga,2013,07/07/2013,16:30,VPS,Inter Turku,1,2,A,2.12,3.31,3.95,2.15,3.4,4.2,2.05,3.19,3.68,,,,,,
Finland,Veikkausliiga,2013,08/07/2013,16:30,Lahti,MyPa,3,0,H,2.44,3.31,3.18,2.5,3.31,3.2,2.37,3.2,2.93,,,,,,
Finland,Veikkausliiga,2013,12/07/2013,16:30,HJK,VPS,3,0,H,1.34,5.55,10.05,1.37,5.55,10.05,1.33,4.82,8.86,,,,,,
Finland,Veikkausliiga,2013,13/07/2013,14:00,Jaro,Lahti,7,1,H,2.23,3.39,3.55,2.45,3.39,3.55,2.24,3.23,3.14,,,,,,
Finland,Veikkausliiga,2013,14/07/2013,16:30,Inter Turku,Rovaniemi,0,0,D,1.79,3.8,4.92,1.9,3.8,4.92,1.79,3.52,4.26,,,,,,
Finland,Veikkausliiga,2013,14/07/2013,16:30,Mariehamn,Honka,1,4,A,2.85,3.22,2.74,3,3.4,2.75,2.75,3.23,2.49,,,,,,
Finland,Veikkausliiga,2013,14/07/2013,16:30,MyPa,TPS,2,1,H,2.25,3.46,3.42,2.35,3.46,3.42,2.24,3.25,3.1,,,,,,
Finland,Veikkausliiga,2013,15/07/2013,16:30,KuPS,JJK Jyvaskyla,2,1,H,1.96,3.78,4,2,3.8,4.09,1.91,3.5,3.77,,,,,,
Finland,Veikkausliiga,2013,19/07/2013,18:00,VPS,MyPa,4,1,H,2.29,3.38,3.39,2.39,3.4,3.5,2.27,3.22,3.1,,,,,,
Finland,Veikkausliiga,2013,20/07/2013,13:05,Rovaniemi,HJK,0,0,D,4.51,3.44,1.94,5.6,3.6,1.96,4.19,3.44,1.84,,,,,,
Finland,Veikkausliiga,2013,21/07/2013,13:15,Lahti,Mariehamn,2,1,H,1.89,3.73,4.36,2.06,3.75,4.36,1.9,3.44,3.89,,,,,,
Finland,Veikkausliiga,2013,21/07/2013,16:30,Honka,KuPS,1,0,H,1.7,3.85,5.56,1.88,4,5.56,1.7,3.65,4.74,,,,,,
Finland,Veikkausliiga,2013,21/07/2013,16:30,JJK Jyvaskyla,Inter Turku,2,0,H,2.49,3.44,3.01,2.5,3.44,3.01,2.41,3.22,2.86,,,,,,
Finland,Veikkausliiga,2013,21/07/2013,16:30,TPS,Jaro,2,2,D,1.89,3.76,4.36,1.96,3.8,4.5,1.83,3.54,4.08,,,,,,
Finland,Veikkausliiga,2013,27/07/2013,14:00,HJK,JJK Jyvaskyla,2,0,H,1.29,6.23,11.21,1.3,6.5,12,1.26,5.64,9.9,,,,,,
Finland,Veikkausliiga,2013,27/07/2013,14:00,Jaro,VPS,2,1,H,2.1,3.52,3.74,2.2,3.52,3.8,2.11,3.28,3.38,,,,,,
Finland,Veikkausliiga,2013,28/07/2013,16:30,Inter Turku,KuPS,2,2,D,2.13,3.45,3.76,2.25,3.48,3.76,2.13,3.33,3.28,,,,,,
Finland,Veikkausliiga,2013,28/07/2013,16:30,Lahti,Honka,0,1,A,2.64,3.4,2.84,2.75,3.4,2.84,2.63,3.15,2.65,,,,,,
Finland,Veikkausliiga,2013,29/07/2013,16:30,Mariehamn,TPS,2,0,H,3.01,3.44,2.48,3.1,3.5,2.68,2.84,3.27,2.39,,,,,,
Finland,Veikkausliiga,2013,29/07/2013,16:30,MyPa,Rovaniemi,0,1,A,1.73,3.71,5.64,1.8,3.71,5.64,1.74,3.48,4.71,,,,,,
Finland,Veikkausliiga,2013,31/07/2013,16:30,JJK Jyvaskyla,Jaro,0,0,D,2.18,3.5,3.54,2.22,3.5,3.54,2.11,3.34,3.29,,,,,,
Finland,Veikkausliiga,2013,31/07/2013,16:30,VPS,Lahti,0,3,A,2.24,3.34,3.54,2.29,3.65,3.8,2.15,3.24,3.28,,,,,,
Finland,Veikkausliiga,2013,03/08/2013,14:00,Rovaniemi,Jaro,0,0,D,2.09,3.47,3.88,2.25,3.5,4.2,1.98,3.39,3.64,,,,,,
